Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17135,11,10,1937.76,4,4,3,443,Champions
17136,658,1,231.68,1,1,1,111,Lost
17137,411,6,1099.81,1,3,3,133,Hibernating
17138,271,7,4417.27,2,4,4,244,At Risk
17139,11,25,19566.76,4,4,4,444,Champions
17140,242,1,454.12,2,1,2,212,Lost
17141,413,4,727.58,1,3,2,132,Hibernating
17142,234,4,1275.25,2,3,3,233,At Risk
17143,412,2,880.97,1,2,3,123,Cannot Lose Them
17144,80,1,595.89,3,1,2,312,Potential Loyalists
17145,508,4,3120.91,1,3,4,134,Hibernating
17146,101,13,5852.64,3,4,4,344,Champions
17147,18,9,3199.95,4,4,4,444,Champions
17148,47,1,124.88,3,1,1,311,Potential Loyalists
17149,446,1,143.10000000000002,1,1,1,111,Lost
17150,372,6,1357.95,2,3,3,233,At Risk
17151,730,1,231.90000000000003,1,1,1,111,Lost
17152,190,4,2016.5,2,3,3,233,At Risk
17153,19,1,213.78,4,1,1,411,Potential Loyalists
17154,70,1,329.34,3,1,1,311,Potential Loyalists
17155,13,7,892.46,4,4,3,443,Champions
17156,487,1,591.87,1,1,2,112,Lost
17157,3,19,5151.900000000001,4,4,4,444,Champions
17158,27,5,1980.0,3,3,3,333,Champions
17159,17,5,2099.59,4,3,3,433,Champions
17160,26,17,10209.16,4,4,4,444,Champions
17161,439,1,856.01,1,1,2,112,Lost
17162,24,10,1715.46,4,4,3,443,Champions
17163,17,4,699.78,4,3,2,432,Loyal Customers
17164,28,7,2467.35,3,4,4,344,Champions
17165,279,6,1794.32,2,3,3,233,At Risk
17166,34,2,206.34,3,2,1,321,Loyal Customers
17167,375,3,867.11,2,3,2,232,At Risk
17168,494,1,400.2,1,1,2,112,Lost
17169,53,3,1156.73,3,3,3,333,Champions
17170,369,2,178.68,2,2,1,221,At Risk
17171,284,2,384.59000000000003,2,2,2,222,At Risk
17172,74,3,956.5699999999999,3,3,3,333,Champions
17173,5,7,3209.4,4,4,4,444,Champions
17174,213,1,59.9,2,1,1,211,Lost
17175,39,4,1443.69,3,3,3,333,Champions
17176,197,3,902.3199999999999,2,3,3,233,At Risk
17177,500,1,119.5,1,1,1,111,Lost
17178,726,1,432.96000000000004,1,1,2,112,Lost
17179,173,6,1507.26,2,3,3,233,At Risk
17180,51,11,2236.77,3,4,3,343,Champions
17181,52,3,465.37,3,3,2,332,Loyal Customers
17182,418,2,321.3,1,2,1,121,Lost
17183,3,6,3347.31,4,3,4,434,Champions
17184,564,2,198.41000000000003,1,2,1,121,Lost
17185,587,3,229.46,1,3,1,131,Hibernating
17186,42,2,144.0,3,2,1,321,Loyal Customers
17187,222,2,467.71,2,2,2,222,At Risk
17188,6,13,4592.93,4,4,4,444,Champions
17189,101,5,953.63,3,3,3,333,Champions
17190,54,7,1726.57,3,4,3,343,Champions
17191,23,15,4820.45,4,4,4,444,Champions
17192,531,1,75.28,1,1,1,111,Lost
17193,31,9,2310.04,3,4,4,344,Champions
17194,269,3,812.5,2,3,2,232,At Risk
17195,651,1,562.98,1,1,2,112,Lost
17196,423,1,327.75,1,1,1,111,Lost
17197,25,1,1013.01,4,1,3,413,Potential Loyalists
17198,19,3,1213.88,4,3,3,433,Champions
17199,577,1,135.04000000000002,1,1,1,111,Lost
17200,383,4,356.71,1,3,2,132,Hibernating
17201,49,4,1143.1,3,3,3,333,Champions
17202,416,1,160.65,1,1,1,111,Lost
17203,31,10,5564.09,3,4,4,344,Champions
17204,170,9,5504.6900000000005,2,4,4,244,At Risk
17205,49,3,999.35,3,3,3,333,Champions
17206,48,1,204.24,3,1,1,311,Potential Loyalists
17207,647,1,292.62,1,1,1,111,Lost
17208,391,1,111.15,1,1,1,111,Lost
17209,644,3,595.7,1,3,2,132,Hibernating
17210,388,1,251.72,1,1,1,111,Lost
17211,22,13,4046.65,4,4,4,444,Champions
17212,248,3,794.41,2,3,2,232,At Risk
17213,35,13,5182.3,3,4,4,344,Champions
17214,55,6,1059.1200000000001,3,3,3,333,Champions
17215,459,1,186.15,1,1,1,111,Lost
17216,550,1,63.6,1,1,1,111,Lost
17217,229,2,210.1,2,2,1,221,At Risk
17218,6,17,4070.24,4,4,4,444,Champions
17219,27,2,259.13,3,2,1,321,Loyal Customers
17220,19,21,4457.31,4,4,4,444,Champions
17221,2,5,976.62,4,3,3,433,Champions
17222,60,6,1579.51,3,3,3,333,Champions
17223,305,3,850.88,2,3,2,232,At Risk
17224,496,1,100.86000000000001,1,1,1,111,Lost
17225,577,1,131.15,1,1,1,111,Lost
17226,304,3,895.47,2,3,3,233,At Risk
17227,14,12,2021.18,4,4,3,443,Champions
17228,11,13,3175.98,4,4,4,444,Champions
17229,91,2,318.76,3,2,1,321,Loyal Customers
17230,259,18,9388.49,2,4,4,244,At Risk
17231,7,25,7064.8,4,4,4,444,Champions
17232,10,1,208.04000000000002,4,1,1,411,Potential Loyalists
17233,30,3,560.86,3,3,2,332,Loyal Customers
17234,178,1,149.89,2,1,1,211,Lost
17235,20,8,1904.88,4,4,3,443,Champions
17236,8,12,1929.26,4,4,3,443,Champions
17237,6,4,994.13,4,3,3,433,Champions
17238,2,31,7563.09,4,4,4,444,Champions
17239,308,4,1189.45,2,3,3,233,At Risk
17240,591,1,130.60000000000002,1,1,1,111,Lost
17241,381,12,2736.64,1,4,4,144,Hibernating
17242,103,5,2889.2799999999997,2,3,4,234,At Risk
17243,1,68,19856.18,4,4,4,444,Champions
17244,48,5,1826.04,3,3,3,333,Champions
17245,200,2,371.63,2,2,2,222,At Risk
17246,542,2,38.92,1,2,1,121,Lost
17247,10,1,280.09000000000003,4,1,1,411,Potential Loyalists
17248,115,2,500.54,2,2,2,222,At Risk
17249,424,1,68.03,1,1,1,111,Lost
17250,256,1,162.65,2,1,1,211,Lost
17251,358,3,798.98,2,3,2,232,At Risk
17252,112,2,348.90999999999997,2,2,2,222,At Risk
17253,14,1,178.26,4,1,1,411,Potential Loyalists
17254,10,2,367.34999999999997,4,2,2,422,Loyal Customers
17255,36,4,781.7,3,3,2,332,Loyal Customers
17256,102,5,498.93,2,3,2,232,At Risk
17257,432,2,189.78,1,2,1,121,Lost
17258,392,2,417.3,1,2,2,122,Lost
17259,143,6,1831.43,2,3,3,233,At Risk
17260,406,1,120.95,1,1,1,111,Lost
17261,505,1,221.59,1,1,1,111,Lost
17262,48,11,2757.62,3,4,4,344,Champions
17263,203,1,63.440000000000005,2,1,1,211,Lost
17264,420,1,268.28,1,1,1,111,Lost
17265,134,2,550.01,2,2,2,222,At Risk
17266,143,3,318.2,2,3,1,231,At Risk
17267,122,2,317.2,2,2,1,221,At Risk
17268,103,11,1733.8899999999999,2,4,3,243,At Risk
17269,381,1,491.81,1,1,2,112,Lost
17270,464,2,601.45,1,2,2,122,Lost
17271,731,1,204.3,1,1,1,111,Lost
17272,37,4,2148.63,3,3,3,333,Champions
17273,419,1,141.12,1,1,1,111,Lost
17274,30,2,573.22,3,2,2,322,Loyal Customers
17275,378,1,114.1,1,1,1,111,Lost
17276,397,1,502.49,1,1,2,112,Lost
17277,223,2,1065.3500000000001,2,2,3,223,At Risk
17278,237,2,271.24,2,2,1,221,At Risk
17279,53,1,187.82999999999998,3,1,1,311,Potential Loyalists
17280,433,1,118.86,1,1,1,111,Lost
17281,369,6,797.85,2,3,2,232,At Risk
17282,125,5,2308.54,2,3,4,234,At Risk
17283,374,1,188.46,2,1,1,211,Lost
17284,55,8,2788.06,3,4,4,344,Champions
17285,623,2,407.94,1,2,2,122,Lost
17286,17,3,389.18,4,3,2,432,Loyal Customers
17287,21,21,4049.56,4,4,4,444,Champions
17288,4,11,2468.43,4,4,4,444,Champions
17289,27,9,2041.8,3,4,3,343,Champions
17290,11,7,1323.78,4,4,3,443,Champions
17291,304,1,550.8000000000001,2,1,2,212,Lost
17292,467,2,271.75,1,2,1,121,Lost
17293,3,17,3750.63,4,4,4,444,Champions
17294,664,2,467.79,1,2,2,122,Lost
17295,24,3,547.0,4,3,2,432,Loyal Customers
17296,725,1,338.13,1,1,1,111,Lost
17297,12,1,128.18,4,1,1,411,Potential Loyalists
17298,96,5,954.26,3,3,3,333,Champions
17299,7,6,993.23,4,3,3,433,Champions
17300,386,2,393.64,1,2,2,122,Lost
17301,16,2,294.39,4,2,1,421,Loyal Customers
17302,10,5,1135.63,4,3,3,433,Champions
17303,356,1,250.04,2,1,1,211,Lost
17304,529,1,111.5,1,1,1,111,Lost
17305,644,1,2135.46,1,1,3,113,Cannot Lose Them
17306,6,21,9782.35,4,4,4,444,Champions
17307,390,11,3999.8900000000003,1,4,4,144,Hibernating
17308,388,2,4511.76,1,2,4,124,Cannot Lose Them
17309,90,3,320.39,3,3,1,331,Loyal Customers
17310,382,2,1025.1,1,2,3,123,Cannot Lose Them
17311,73,6,3566.56,3,3,4,334,Champions
17312,134,3,644.3,2,3,2,232,At Risk
17313,26,1,2328.84,4,1,4,414,Potential Loyalists
17314,20,17,4904.43,4,4,4,444,Champions
17315,13,42,9419.48,4,4,4,444,Champions
17316,415,1,124.45,1,1,1,111,Lost
17317,41,3,2600.34,3,3,4,334,Champions
17318,721,1,157.32999999999998,1,1,1,111,Lost
17319,664,1,29.099999999999998,1,1,1,111,Lost
17320,95,6,2895.77,3,3,4,334,Champions
17321,3,6,1665.21,4,3,3,433,Champions
17322,371,5,922.59,2,3,3,233,At Risk
17323,10,12,1551.04,4,4,3,443,Champions
17324,13,12,2298.12,4,4,4,444,Champions
17325,276,3,609.5699999999999,2,3,2,232,At Risk
17326,403,2,312.35,1,2,1,121,Lost
17327,405,2,152.35,1,2,1,121,Lost
17328,668,1,104.7,1,1,1,111,Lost
17329,9,5,998.53,4,3,3,433,Champions
17330,18,4,423.8,4,3,2,432,Loyal Customers
17331,119,1,175.2,2,1,1,211,Lost
17332,523,5,838.27,1,3,2,132,Hibernating
17333,81,1,494.25,3,1,2,312,Potential Loyalists
17334,297,3,635.1500000000001,2,3,2,232,At Risk
17335,379,2,497.04,1,2,2,122,Lost
17336,467,1,81.12,1,1,1,111,Lost
17337,146,4,1981.06,2,3,3,233,At Risk
17338,12,17,11889.33,4,4,4,444,Champions
17339,89,3,362.36,3,3,2,332,Loyal Customers
17340,25,18,22289.22,4,4,4,444,Champions
17341,152,5,1813.23,2,3,3,233,At Risk
17342,375,4,1227.54,2,3,3,233,At Risk
17343,350,6,1259.94,2,3,3,233,At Risk
17344,42,2,457.36,3,2,2,322,Loyal Customers
17345,10,10,1586.63,4,4,3,443,Champions
17346,7,25,5005.18,4,4,4,444,Champions
17347,82,1,228.96,3,1,1,311,Potential Loyalists
17348,10,9,2442.29,4,4,4,444,Champions
17349,174,5,772.41,2,3,2,232,At Risk
17350,3,7,1893.701,4,4,3,443,Champions
17351,31,12,1988.23,3,4,3,343,Champions
17352,691,1,36.25,1,1,1,111,Lost
17353,124,4,3242.0,2,3,4,234,At Risk
17354,46,4,3133.96,3,3,4,334,Champions
17355,381,1,273.31,1,1,1,111,Lost
17356,307,5,946.47,2,3,3,233,At Risk
17357,19,2,384.39,4,2,2,422,Loyal Customers
17358,298,5,861.01,2,3,2,232,At Risk
17359,6,2,284.46,4,2,1,421,Loyal Customers
17360,13,6,1200.51,4,3,3,433,Champions
17361,44,5,871.7900000000001,3,3,2,332,Loyal Customers
17362,234,7,1024.04,2,4,3,243,At Risk
17363,390,3,920.46,1,3,3,133,Hibernating
17364,2,26,11552.4,4,4,4,444,Champions
17365,8,15,8184.49,4,4,4,444,Champions
17366,427,2,1077.24,1,2,3,123,Cannot Lose Them
17367,233,1,167.55,2,1,1,211,Lost
17368,18,14,2758.29,4,4,4,444,Champions
17369,451,1,979.2,1,1,3,113,Cannot Lose Them
17370,68,4,446.18,3,3,2,332,Loyal Customers
17371,12,6,655.37,4,3,2,432,Loyal Customers
17372,36,28,4347.31,3,4,4,344,Champions
17373,35,7,1167.5,3,4,3,343,Champions
17374,214,3,727.11,2,3,2,232,At Risk
17375,194,4,660.55,2,3,2,232,At Risk
17376,66,4,453.64,3,3,2,332,Loyal Customers
17377,19,78,18232.57,4,4,4,444,Champions
17378,369,1,10.95,2,1,1,211,Lost
17379,6,1,389.71999999999997,4,1,2,412,Potential Loyalists
17380,429,3,645.0,1,3,2,132,Hibernating
17381,4,38,40002.37,4,4,4,444,Champions
17382,61,8,902.28,3,4,3,343,Champions
17383,448,1,110.7,1,1,1,111,Lost
17384,14,3,507.55,4,3,2,432,Loyal Customers
17385,10,1,256.11,4,1,1,411,Potential Loyalists
17386,3,7,2812.77,4,4,4,444,Champions
17387,15,2,746.81,4,2,2,422,Loyal Customers
17388,73,11,2675.37,3,4,4,344,Champions
17389,9,58,51338.55,4,4,4,444,Champions
17390,416,1,149.3,1,1,1,111,Lost
17391,159,2,508.8,2,2,2,222,At Risk
17392,302,3,585.92,2,3,2,232,At Risk
17393,406,2,381.15000000000003,1,2,2,122,Lost
17394,214,1,203.86999999999998,2,1,1,211,Lost
17395,503,1,97.5,1,1,1,111,Lost
17396,34,14,8807.1,3,4,4,344,Champions
17397,17,3,1198.28,4,3,3,433,Champions
17398,110,3,653.38,2,3,2,232,At Risk
17400,121,8,4623.28,2,4,4,244,At Risk
17401,536,1,114.85,1,1,1,111,Lost
17402,26,22,4808.73,4,4,4,444,Champions
17403,31,2,382.87,3,2,2,322,Loyal Customers
17404,21,22,47543.12,4,4,4,444,Champions
17405,68,2,883.01,3,2,3,323,Loyal Customers
17406,328,13,4889.05,2,4,4,244,At Risk
17407,407,1,552.9,1,1,2,112,Lost
17408,159,3,316.09000000000003,2,3,1,231,At Risk
17409,180,10,7793.51,2,4,4,244,At Risk
17410,11,5,1214.72,4,3,3,433,Champions
17411,7,5,1425.38,4,3,3,433,Champions
17412,19,15,4231.12,4,4,4,444,Champions
17413,400,2,560.14,1,2,2,122,Lost
17414,39,6,2249.52,3,3,3,333,Champions
17415,75,1,507.84,3,1,2,312,Potential Loyalists
17416,25,22,17298.45,4,4,4,444,Champions
17417,544,1,164.18,1,1,1,111,Lost
17418,38,3,670.0600000000001,3,3,2,332,Loyal Customers
17419,6,18,6500.52,4,4,4,444,Champions
17420,45,6,1084.43,3,3,3,333,Champions
17421,381,3,1059.41,1,3,3,133,Hibernating
17422,11,11,3594.76,4,4,4,444,Champions
17423,41,3,1118.95,3,3,3,333,Champions
17425,14,2,759.1700000000001,4,2,2,422,Loyal Customers
17426,3,13,8077.77,4,4,4,444,Champions
17427,67,1,100.8,3,1,1,311,Potential Loyalists
17428,17,44,31404.16,4,4,4,444,Champions
17429,123,5,1357.46,2,3,3,233,At Risk
17430,28,4,735.17,3,3,2,332,Loyal Customers
17431,308,1,403.3,2,1,2,212,Lost
17432,13,9,1728.99,4,4,3,443,Champions
17433,83,2,569.96,3,2,2,322,Loyal Customers
17434,4,6,2052.48,4,3,3,433,Champions
17435,406,1,331.35,1,1,1,111,Lost
17436,222,4,440.16,2,3,2,232,At Risk
17437,525,1,369.68,1,1,2,112,Lost
17438,249,5,1422.77,2,3,3,233,At Risk
17439,651,1,325.74,1,1,1,111,Lost
17440,152,4,323.58,2,3,1,231,At Risk
17441,727,1,293.35,1,1,1,111,Lost
17442,32,15,4620.3,3,4,4,344,Champions
17443,215,1,534.24,2,1,2,212,Lost
17444,143,3,2940.04,2,3,4,234,At Risk
17446,172,2,120.89999999999999,2,2,1,221,At Risk
17447,35,2,541.53,3,2,2,322,Loyal Customers
17448,492,46,14523.67,1,4,4,144,Hibernating
17449,40,12,4444.11,3,4,4,344,Champions
17450,3,51,246813.09,4,4,4,444,Champions
17451,11,6,1427.22,4,3,3,433,Champions
17453,13,2,486.72,4,2,2,422,Loyal Customers
17454,187,10,1547.94,2,4,3,243,At Risk
17455,199,1,131.7,2,1,1,211,Lost
17456,360,2,1225.42,2,2,3,223,At Risk
17457,122,14,5984.81,2,4,4,244,At Risk
17458,11,2,529.58,4,2,2,422,Loyal Customers
17459,38,2,657.3,3,2,2,322,Loyal Customers
17460,89,16,2228.27,3,4,3,343,Champions
17461,18,3,735.82,4,3,2,432,Loyal Customers
17462,55,2,675.69,3,2,2,322,Loyal Customers
17463,11,7,2535.26,4,4,4,444,Champions
17464,153,3,907.1400000000001,2,3,3,233,At Risk
17465,421,7,2542.79,1,4,4,144,Hibernating
17466,6,2,763.28,4,2,2,422,Loyal Customers
17467,391,1,102.6,1,1,1,111,Lost
17468,5,3,194.8,4,3,1,431,Loyal Customers
17469,12,17,5051.25,4,4,4,444,Champions
17470,40,11,2804.87,3,4,4,344,Champions
17471,470,1,321.65000000000003,1,1,1,111,Lost
17472,186,4,922.35,2,3,3,233,At Risk
17473,404,2,607.0,1,2,2,122,Lost
17474,595,1,1047.0,1,1,3,113,Cannot Lose Them
17475,74,1,194.37,3,1,1,311,Potential Loyalists
17476,391,2,489.86,1,2,2,122,Lost
17477,608,2,1144.3,1,2,3,123,Cannot Lose Them
17478,403,2,1272.8000000000002,1,2,3,123,Cannot Lose Them
17479,628,1,389.26000000000005,1,1,2,112,Lost
17480,73,2,882.23,3,2,3,323,Loyal Customers
17481,11,3,1083.19,4,3,3,433,Champions
17482,482,2,775.64,1,2,2,122,Lost
17483,61,4,591.73,3,3,2,332,Loyal Customers
17484,571,2,209.57,1,2,1,121,Lost
17486,256,1,396.87,2,1,2,212,Lost
17487,723,1,160.55,1,1,1,111,Lost
17488,636,1,336.5,1,1,1,111,Lost
17489,54,2,376.64,3,2,2,322,Loyal Customers
17490,59,6,1979.4,3,3,3,333,Champions
17491,10,16,5538.17,4,4,4,444,Champions
17492,243,3,1122.42,2,3,3,233,At Risk
17493,380,1,100.91,1,1,1,111,Lost
17494,497,1,54.7,1,1,1,111,Lost
17495,3,3,806.72,4,3,2,432,Loyal Customers
17496,354,4,1412.89,2,3,3,233,At Risk
17497,385,2,287.25,1,2,1,121,Lost
17498,71,1,272.21999999999997,3,1,1,311,Potential Loyalists
17499,285,2,1341.3899999999999,2,2,3,223,At Risk
17500,12,3,1138.0,4,3,3,433,Champions
17501,216,2,288.6,2,2,1,221,At Risk
17502,5,4,689.1,4,3,2,432,Loyal Customers
17503,34,1,340.43,3,1,1,311,Potential Loyalists
17504,202,18,9490.17,2,4,4,244,At Risk
17505,157,5,2435.48,2,3,4,234,At Risk
17506,71,1,302.2,3,1,1,311,Potential Loyalists
17507,257,2,605.58,2,2,2,222,At Risk
17508,276,8,4579.23,2,4,4,244,At Risk
17509,53,8,6083.64,3,4,4,344,Champions
17510,20,2,514.56,4,2,2,422,Loyal Customers
17511,12,58,168224.23,4,4,4,444,Champions
17512,24,18,5467.820000000001,4,4,4,444,Champions
17513,67,3,1158.8,3,3,3,333,Champions
17514,123,2,522.0,2,2,2,222,At Risk
17515,26,9,1602.51,4,4,3,443,Champions
17516,10,6,947.5,4,3,3,433,Champions
17517,304,1,153.94,2,1,1,211,Lost
17518,421,2,329.42,1,2,1,121,Lost
17519,12,15,5109.47,4,4,4,444,Champions
17520,49,1,546.81,3,1,2,312,Potential Loyalists
17521,25,5,1278.06,4,3,3,433,Champions
17522,134,4,912.25,2,3,3,233,At Risk
17523,6,4,652.74,4,3,2,432,Loyal Customers
17524,356,3,539.14,2,3,2,232,At Risk
17525,355,3,1161.9,2,3,3,233,At Risk
17526,286,11,3842.9399999999996,2,4,4,244,At Risk
17527,49,4,939.37,3,3,3,333,Champions
17528,13,7,3428.0,4,4,4,444,Champions
17529,605,2,1240.25,1,2,3,123,Cannot Lose Them
17530,11,11,2877.3,4,4,4,444,Champions
17531,185,3,1266.82,2,3,3,233,At Risk
17532,381,1,65.34,1,1,1,111,Lost
17533,430,1,34.8,1,1,1,111,Lost
17534,49,5,1668.83,3,3,3,333,Champions
17535,275,1,164.4,2,1,1,211,Lost
17536,172,3,364.83,2,3,2,232,At Risk
17537,25,2,887.6700000000001,4,2,3,423,Loyal Customers
17538,21,1,98.42,4,1,1,411,Potential Loyalists
17539,613,4,1176.84,1,3,3,133,Hibernating
17540,20,6,1590.6000000000001,4,3,3,433,Champions
17541,505,1,119.86,1,1,1,111,Lost
17542,265,3,340.85,2,3,1,231,At Risk
17543,545,1,120.05,1,1,1,111,Lost
17544,385,3,944.82,1,3,3,133,Hibernating
17545,38,6,1409.8600000000001,3,3,3,333,Champions
17547,371,2,727.85,2,2,2,222,At Risk
17548,229,4,731.26,2,3,2,232,At Risk
17549,19,2,148.86,4,2,1,421,Loyal Customers
17550,192,9,2506.64,2,4,4,244,At Risk
17551,354,1,290.34,2,1,1,211,Lost
17552,55,12,3085.29,3,4,4,344,Champions
17553,125,4,3757.6,2,3,4,234,At Risk
17554,12,4,1714.15,4,3,3,433,Champions
17555,15,5,1045.74,4,3,3,433,Champions
17556,201,2,300.67,2,2,1,221,At Risk
17557,10,4,575.46,4,3,2,432,Loyal Customers
17558,388,1,259.17,1,1,1,111,Lost
17559,508,1,167.62,1,1,1,111,Lost
17560,90,8,1895.8,3,4,3,343,Champions
17561,15,4,703.02,4,3,2,432,Loyal Customers
17562,9,7,1122.38,4,4,3,443,Champions
17563,573,2,392.38,1,2,2,122,Lost
17564,19,3,454.01,4,3,2,432,Loyal Customers
17565,582,1,131.83,1,1,1,111,Lost
17566,3,2,869.77,4,2,2,422,Loyal Customers
17567,2,9,5356.03,4,4,4,444,Champions
17568,628,1,374.45,1,1,2,112,Lost
17569,327,1,344.14,2,1,2,212,Lost
17570,377,1,100.0,1,1,1,111,Lost
17571,45,5,1630.91,3,3,3,333,Champions
17572,66,10,723.0100000000001,3,4,2,342,Loyal Customers
17573,25,3,380.6,4,3,2,432,Loyal Customers
17574,238,1,185.65,2,1,1,211,Lost
17575,662,1,171.7,1,1,1,111,Lost
17576,3,41,8831.6,4,4,4,444,Champions
17577,641,2,348.75,1,2,2,122,Lost
17578,213,7,1047.33,2,4,3,243,At Risk
17579,133,3,575.24,2,3,2,232,At Risk
17580,248,5,541.02,2,3,2,232,At Risk
17581,29,40,17753.27,3,4,4,344,Champions
17582,231,5,1446.95,2,3,3,233,At Risk
17583,555,1,135.95,1,1,1,111,Lost
17584,2,6,5309.42,4,3,4,434,Champions
17585,104,7,2064.71,2,4,3,243,At Risk
17586,615,1,167.4,1,1,1,111,Lost
17587,623,1,176.71,1,1,1,111,Lost
17588,95,7,2939.55,3,4,4,344,Champions
17589,55,18,13837.94,3,4,4,344,Champions
17590,12,2,1147.09,4,2,3,423,Loyal Customers
17591,68,8,2725.82,3,4,4,344,Champions
17592,734,1,148.3,1,1,1,111,Lost
17593,87,10,7414.12,3,4,4,344,Champions
17594,80,4,2497.88,3,3,4,334,Champions
17595,7,2,386.69,4,2,2,422,Loyal Customers
17596,18,13,4882.43,4,4,4,444,Champions
17597,209,5,3484.09,2,3,4,234,At Risk
17598,376,1,409.98,2,1,2,212,Lost
17599,473,1,52.05,1,1,1,111,Lost
17600,13,1,161.67000000000002,4,1,1,411,Potential Loyalists
17601,234,2,413.08,2,2,2,222,At Risk
17602,18,13,6265.74,4,4,4,444,Champions
17603,73,4,1788.38,3,3,3,333,Champions
17604,212,6,942.38,2,3,3,233,At Risk
17605,585,1,160.75,1,1,1,111,Lost
17606,732,1,87.30000000000001,1,1,1,111,Lost
17607,372,1,333.81,2,1,1,211,Lost
17608,29,4,488.06,3,3,2,332,Loyal Customers
17609,36,11,1887.8999999999999,3,4,3,343,Champions
17610,535,5,1511.94,1,3,3,133,Hibernating
17611,2,28,8337.53,4,4,4,444,Champions
17612,48,18,5394.86,3,4,4,344,Champions
17613,18,14,4544.55,4,4,4,444,Champions
17614,52,1,386.32,3,1,2,312,Potential Loyalists
17615,125,6,721.8000000000001,2,3,2,232,At Risk
17616,169,4,1060.8,2,3,3,233,At Risk
17617,554,1,385.19,1,1,2,112,Lost
17618,1,11,4001.64,4,4,4,444,Champions
17619,307,1,214.37,2,1,1,211,Lost
17620,55,1,81.44,3,1,1,311,Potential Loyalists
17621,16,6,3175.12,4,3,4,434,Champions
17622,593,2,1130.21,1,2,3,123,Cannot Lose Them
17623,28,7,2365.77,3,4,4,344,Champions
17624,10,4,1568.63,4,3,3,433,Champions
17625,13,8,5978.9,4,4,4,444,Champions
17626,598,1,254.0,1,1,1,111,Lost
17627,474,1,296.36,1,1,1,111,Lost
17628,76,1,75.75,3,1,1,311,Potential Loyalists
17629,1,10,2455.52,4,4,4,444,Champions
17630,165,2,503.6,2,2,2,222,At Risk
17631,132,6,886.66,2,3,3,233,At Risk
17633,26,7,2057.39,4,4,3,443,Champions
17634,32,9,2358.59,3,4,4,344,Champions
17635,419,3,1265.58,1,3,3,133,Hibernating
17636,14,1,285.56,4,1,1,411,Potential Loyalists
17637,27,2,547.0600000000001,3,2,2,322,Loyal Customers
17638,642,2,842.4000000000001,1,2,2,122,Lost
17639,271,6,615.17,2,3,2,232,At Risk
17640,82,6,3168.94,3,3,4,334,Champions
17642,115,5,1824.49,2,3,3,233,At Risk
17643,364,2,541.25,2,2,2,222,At Risk
17644,31,19,5695.84,3,4,4,344,Champions
17646,214,12,4149.79,2,4,4,244,At Risk
17647,60,3,331.65999999999997,3,3,1,331,Loyal Customers
17648,56,5,2216.37,3,3,3,333,Champions
17649,133,3,1578.89,2,3,3,233,At Risk
17650,16,1,166.07999999999998,4,1,1,411,Potential Loyalists
17651,7,16,5703.52,4,4,4,444,Champions
17652,21,12,4867.72,4,4,4,444,Champions
17653,32,4,1207.56,3,3,3,333,Champions
17654,272,1,117.55,2,1,1,211,Lost
17655,6,9,3652.48,4,4,4,444,Champions
17656,69,5,1674.69,3,3,3,333,Champions
17657,425,1,126.0,1,1,1,111,Lost
17658,21,2,595.42,4,2,2,422,Loyal Customers
17659,12,14,3834.79,4,4,4,444,Champions
17660,136,2,342.22,2,2,2,222,At Risk
17662,657,2,412.92,1,2,2,122,Lost
17663,21,17,5175.83,4,4,4,444,Champions
17664,14,4,1166.23,4,3,3,433,Champions
17665,489,1,563.1,1,1,2,112,Lost
17666,61,4,1728.7199999999998,3,3,3,333,Champions
17667,61,9,3950.7,3,4,4,344,Champions
17668,33,1,161.85,3,1,1,311,Potential Loyalists
17669,38,10,6142.35,3,4,4,344,Champions
17670,223,1,205.7,2,1,1,211,Lost
17671,11,5,2403.34,4,3,4,434,Champions
17672,45,7,5778.63,3,4,4,344,Champions
17673,62,12,4061.41,3,4,4,344,Champions
17674,69,2,851.7,3,2,2,322,Loyal Customers
17675,3,69,37530.68,4,4,4,444,Champions
17676,53,9,2401.7400000000002,3,4,4,344,Champions
17677,24,52,35970.9,4,4,4,444,Champions
17678,259,2,599.76,2,2,2,222,At Risk
17679,48,7,3577.61,3,4,4,344,Champions
17680,19,3,497.45000000000005,4,3,2,432,Loyal Customers
17681,592,5,731.2,1,3,2,132,Hibernating
17682,5,11,4456.78,4,4,4,444,Champions
17683,381,3,819.01,1,3,2,132,Hibernating
17684,39,1,239.41,3,1,1,311,Potential Loyalists
17685,12,12,5907.47,4,4,4,444,Champions
17686,2,9,8296.81,4,4,4,444,Champions
17687,416,1,432.68,1,1,2,112,Lost
17688,389,1,304.2,1,1,1,111,Lost
17689,383,2,317.08,1,2,1,121,Lost
17690,25,20,7412.0,4,4,4,444,Champions
17691,353,4,780.0500000000001,2,3,2,232,At Risk
17692,122,12,2975.8,2,4,4,244,At Risk
17693,132,1,200.47,2,1,1,211,Lost
17694,137,3,1695.97,2,3,3,233,At Risk
17695,127,5,1746.04,2,3,3,233,At Risk
17696,33,27,7679.59,3,4,4,344,Champions
17697,231,1,338.95,2,1,1,211,Lost
17698,256,1,154.95,2,1,1,211,Lost
17699,472,2,442.0,1,2,2,122,Lost
17700,12,14,6679.97,4,4,4,444,Champions
17701,248,1,417.95,2,1,2,212,Lost
17702,25,6,3144.04,4,3,4,434,Champions
